Employee_ID,Department,Age,Gender,Years_At_Company,Job_Level,Weekly_Hours,Training_Hours,Projects_Completed,Attendance_Rate,Engagement_Score,Salary_Hike_Pct,Prev_Rating_1,Prev_Rating_2,Performance_Score,Attrition_Risk
EMP2152,Data Science,39,Male,9,2,42,51,8,0.825589988183953,2.493856867170888,18,2,1,Medium,0.0
EMP2153,Sales,40,Female,4,5,47,18,6,0.9995830268824575,4.97268315839333,24,1,0,Medium,0.036309843266103876
EMP2154,Sales,52,Male,9,2,39,34,2,0.8517168443105548,4.979252117215089,17,2,1,Medium,0.0
EMP2155,Finance,40,Female,7,5,36,98,7,0.944840982561674,1.4591451146424497,7,1,1,Medium,0.16907959785911514
EMP2156,HR,40,Female,11,5,43,11,7,0.9816069752671444,3.903875117313389,17,2,0,Medium,0.009882404501643172
EMP2157,Sales,43,Male,6,3,45,28,5,0.8471374228661419,1.2069819186764046,6,1,1,Low,0.5212241742379562
EMP2158,Engineering,45,Female,5,2,58,29,8,0.9816517109354133,1.1207680613487545,13,0,1,Medium,0.7216158260915316
EMP2159,Data Science,33,Non-Binary,11,2,40,79,5,0.8618963158389734,1.4213355769798572,17,1,2,Medium,0.3645319640069242
EMP2160,Data Science,51,Female,9,3,41,26,1,0.9952826444768113,4.861942628031736,12,1,1,Medium,0.0
EMP2161,Finance,59,Female,2,4,59,98,9,0.8562520040760949,4.76345419157879,20,0,1,High,0.39909172059043135
EMP2162,Marketing,52,Male,14,2,41,77,4,0.9906871649515671,1.7757112811227218,7,1,2,Medium,0.3116010101077999
EMP2163,Finance,57,Female,13,1,53,93,2,0.8107089301785351,1.646689342214846,17,1,1,Low,0.5779790470365923
EMP2164,Marketing,40,Male,11,3,40,12,4,0.9418544023339626,1.962140346063788,8,2,2,Medium,0.2242576629597245
EMP2165,Finance,57,Male,14,2,45,96,9,0.9064222267674008,3.0621879763005686,22,1,2,High,0.031103906536807824
EMP2166,Finance,51,Non-Binary,12,4,45,60,2,0.8955754154245461,3.2788185281416395,6,1,1,Medium,0.0
EMP2167,Finance,54,Male,2,2,41,91,4,0.844698862851168,1.8863737217577894,24,2,1,Medium,0.37105099195663804
EMP2168,Marketing,39,Female,11,5,36,35,2,0.9411191579552984,4.026491152359781,19,2,0,Medium,0.09191861536769534
EMP2169,Marketing,49,Female,12,1,53,65,5,0.8381618982892615,2.238212677610603,21,1,1,Medium,0.0
EMP2170,Finance,32,Female,9,3,38,73,3,0.9105683591969537,4.688525302117641,14,1,1,Medium,0.07164302036574001
EMP2171,Sales,54,Non-Binary,12,5,40,17,2,0.8506490726080502,3.6268908258269223,5,1,1,Low,0.3155732712120892
EMP2172,HR,38,Male,3,4,51,90,9,0.9911242759562713,2.7454047772144468,10,1,1,High,0.0
EMP2173,HR,27,Male,8,5,59,46,5,0.8057262387671306,4.1596480068113815,7,1,1,Medium,0.3848637096424258
EMP2174,HR,25,Male,11,5,39,36,5,0.8399456560222474,4.271658504186659,23,2,1,Medium,0.0
EMP2175,Marketing,41,Male,9,4,41,54,1,0.8484621212774895,2.1619264224357746,11,1,2,Low,0.1881791554429054
EMP2176,Marketing,48,Male,8,5,43,13,6,0.8828135651535634,2.3588581753443374,17,1,1,Medium,0.0
EMP2177,Sales,36,Male,4,3,59,95,7,0.8465460483740107,4.743820614914414,17,2,1,High,0.15174560140891616
EMP2178,HR,27,Female,12,2,35,99,1,0.898269818053757,1.6589641534530877,21,0,2,Low,0.7924838362079867
EMP2179,HR,35,Female,1,5,35,97,9,0.9744931046517078,1.1686016678517368,5,1,1,High,0.4286015807634625
EMP2180,Finance,32,Male,4,3,53,46,8,0.9424126842818341,2.8162212904381967,18,1,1,Medium,0.0
EMP2181,Marketing,30,Female,14,2,40,80,8,0.9159923961070222,4.204839600974516,7,0,1,Medium,0.14653794274985185
EMP2182,HR,47,Male,9,2,52,42,7,0.8178006355965359,4.086672425242983,18,1,1,Medium,0.0
EMP2183,Data Science,37,Male,2,5,44,40,5,0.9387984216778551,4.67812251565133,5,1,1,Medium,0.0
EMP2184,Sales,26,Female,3,3,45,64,3,0.8332828568621881,3.132802657476161,20,2,1,Medium,0.0
EMP2185,Data Science,31,Female,10,5,35,21,9,0.9572734771923396,1.4002586862661333,14,1,1,Medium,0.5801045196539334
EMP2186,Data Science,24,Female,8,4,35,20,7,0.8500113517020307,3.3547558973440643,17,1,0,Medium,0.03323463714720035
EMP2187,Sales,34,Male,6,2,47,97,8,0.8834097456641802,4.113582457412846,8,1,2,High,0.0659401789848495
EMP2188,Data Science,51,Female,8,5,39,81,6,0.8700940404635856,1.3733124810793056,13,0,0,Medium,0.4301001233918476
EMP2189,HR,27,Female,7,2,54,41,5,0.9717627829349713,1.690629604390359,18,1,2,Medium,0.4573767761144585
EMP2190,Marketing,38,Female,14,3,35,66,8,0.8253088917426816,1.0491626446226836,8,1,1,Medium,0.40780777138959895
EMP2191,Sales,40,Female,13,1,54,47,3,0.9131289764769578,3.3746103177872415,14,1,1,Medium,0.027092134270744136
EMP2192,Finance,56,Female,13,5,37,69,7,0.8284123218886125,4.546937567783617,12,1,2,High,0.010760343622295077
EMP2193,Data Science,47,Female,5,5,52,95,2,0.9409591672264374,3.682653264008398,7,1,1,Medium,0.0
EMP2194,Sales,26,Female,9,2,43,28,3,0.9810156255588962,4.928160350363928,11,1,1,Medium,0.0
EMP2195,Engineering,50,Non-Binary,4,3,48,93,2,0.8869215307734507,1.2521346099990462,14,1,1,Medium,0.42735945732616776
EMP2196,Engineering,58,Female,6,4,51,65,5,0.8976184520529952,4.612004340605985,7,1,1,Medium,0.01105491195521308
EMP2197,Marketing,41,Male,2,3,57,23,7,0.9854845672965524,4.256273149546723,6,0,1,Medium,0.25222278922466834
EMP2198,HR,42,Female,2,5,48,42,1,0.9041982777298715,2.2569660819980197,19,1,1,Low,0.06550133313915907
EMP2199,Marketing,31,Male,2,4,38,19,9,0.8975196876099122,4.894106207349007,13,2,1,High,0.10828414339163912
EMP2200,Marketing,26,Male,10,3,39,89,1,0.9156658205408609,2.15175099268566,19,1,1,Medium,0.0
EMP2201,Marketing,57,Female,7,1,55,73,1,0.9378459472725904,4.557218895312873,21,1,1,Medium,0.05847253470359405
EMP2202,Marketing,27,Female,13,2,51,73,8,0.8213766750174063,4.522994308296758,11,1,1,High,0.0
EMP2203,Finance,47,Female,2,3,56,71,6,0.9642221055483032,4.03063046641189,24,1,2,Medium,0.252685412335347
EMP2204,Finance,25,Male,12,3,59,77,6,0.8871010054906519,3.2538818952514075,22,1,1,Medium,0.31564033874682873
EMP2205,Sales,56,Female,13,1,36,52,9,0.8144697019794972,1.4800109984675522,19,0,0,Medium,0.3777434929228587
EMP2206,Engineering,22,Male,2,5,57,89,4,0.9572365338396427,3.127886937985993,22,1,1,Medium,0.3334859700715588
EMP2207,Marketing,45,Non-Binary,9,2,56,68,8,0.8753899943372545,2.4271850226197382,16,0,0,Medium,0.5293933523105714
EMP2208,Sales,57,Non-Binary,7,3,39,61,4,0.8200734990190108,4.168868132621407,12,1,0,Medium,0.017952330153746154
EMP2209,Engineering,27,Female,11,4,38,28,2,0.9267558079086501,4.032516825987379,6,2,1,Medium,0.18489386185618586
EMP2210,Data Science,52,Female,3,3,38,30,8,0.9760262706867283,4.642450029490421,6,1,0,Medium,0.04044081540714173
EMP2211,HR,41,Female,3,2,40,31,7,0.9775507018827972,1.0593206497268315,9,0,1,Medium,0.15874491820801892
EMP2212,Finance,45,Female,7,3,54,18,4,0.9915326949617946,4.236412867292184,5,2,0,Medium,0.10560416064585545
EMP2213,Data Science,46,Male,5,1,55,18,9,0.9735410919533376,4.753848212498675,8,2,1,Medium,0.0
EMP2214,Engineering,57,Male,10,3,47,82,9,0.8004281838690951,4.1572017964326005,10,1,0,High,0.023053366721133915
EMP2215,Data Science,42,Female,14,3,56,36,8,0.8760482332826781,1.5207778394814668,17,1,0,Medium,0.7225315942336156
EMP2216,HR,51,Female,14,4,39,26,1,0.9637085159811006,1.325116419363551,23,0,1,Low,0.8142711034464187
EMP2217,Engineering,45,Male,6,1,57,53,7,0.8732506011996949,1.0833809592308032,15,2,1,Medium,0.9439597927430136
EMP2218,Data Science,51,Female,13,1,59,54,5,0.9203097012759412,3.514980903312284,17,1,2,Medium,0.3258179358298242
EMP2219,Finance,43,Male,12,3,57,17,7,0.9212633894749064,3.518690607439549,12,2,2,Medium,0.38726423318788883
EMP2220,Finance,49,Female,8,4,41,89,9,0.8730050608077646,4.947654856872849,11,1,2,High,0.02445980696492174
EMP2221,Sales,28,Female,9,3,54,27,2,0.9808947854562575,2.592172696416383,17,1,1,Low,0.2863414071561611
EMP2222,Data Science,56,Female,1,3,35,42,4,0.9006456690772235,2.327625139589987,5,2,1,Medium,0.002915191232501268
EMP2223,Marketing,49,Female,3,2,48,10,4,0.8929568411875002,3.49769970873757,10,1,0,Low,0.09751051006191332
EMP2224,Data Science,35,Male,11,2,58,85,2,0.9995027491323791,4.302434690030376,11,0,1,Medium,0.3282441360799947
EMP2225,Engineering,31,Male,7,4,38,15,3,0.8987000728145234,4.747095798092007,20,1,0,Medium,0.0
EMP2226,Engineering,37,Female,6,5,51,50,8,0.8356796503857162,4.212496664716154,19,1,1,High,0.12344569787646911
EMP2227,Data Science,37,Female,7,2,55,64,9,0.9026138845726877,2.706695922463219,24,0,1,Medium,0.042783786053604396
EMP2228,HR,52,Male,8,5,48,14,6,0.9628033471039861,3.5396569412482566,6,1,1,Medium,0.0
EMP2229,Finance,46,Female,6,1,50,68,2,0.9553720653796562,4.425197306864468,20,1,2,Medium,0.064837277770979
EMP2230,Engineering,34,Male,3,2,48,89,2,0.9577163530216942,2.962438753246958,21,1,1,Medium,0.0
EMP2231,Finance,27,Female,2,2,50,27,7,0.9416047567995823,1.8667465748215708,19,1,1,Medium,0.48904080051868415
EMP2232,Engineering,30,Female,12,4,58,58,8,0.8508435658133376,1.6788937589914918,7,2,1,Medium,1.0
EMP2233,Sales,57,Male,7,5,54,91,8,0.9724168171680463,1.000630978312227,8,0,2,Medium,0.36411736290564506
EMP2234,Marketing,41,Male,12,2,42,74,6,0.978688693075253,3.872951979925137,16,1,1,Medium,0.0801605159726371
EMP2235,Engineering,39,Female,12,2,58,92,8,0.8388305393237099,1.444388835383962,9,0,2,Medium,0.7254606667962271
EMP2236,Finance,42,Female,12,4,37,63,1,0.8260911273102788,1.9753563987837617,21,1,1,Medium,0.3887736232808703
EMP2237,Sales,25,Female,11,4,59,70,9,0.9951209937178225,2.1915053260911734,10,2,1,High,0.40295622868721015
EMP2238,Engineering,54,Female,1,5,53,17,1,0.9736647927300736,3.2415194405470733,14,2,1,Medium,0.0
EMP2239,HR,48,Female,3,1,35,12,3,0.9786472294419893,2.591829109183077,22,1,1,Low,0.4463013688775024
EMP2240,Marketing,28,Non-Binary,12,1,36,34,9,0.977275276924879,3.6986959680926472,14,1,2,Medium,0.0
EMP2241,Engineering,27,Female,11,3,49,78,5,0.9083373648067457,1.2225546373148108,10,2,2,Medium,0.45868515387848685
EMP2242,Sales,36,Female,4,2,56,64,9,0.9292803473331599,1.4957567770577578,10,2,1,Medium,0.6069913130676567
EMP2243,HR,39,Male,13,5,44,49,9,0.9090725704267284,2.996846014133067,24,2,1,Medium,0.04319965633696103
EMP2244,Data Science,53,Male,14,2,52,92,6,0.8102412698380659,2.3478591513873193,19,1,1,Medium,0.11420545923522468
EMP2245,Sales,32,Female,1,5,56,91,1,0.9491006170705545,2.183253451005439,8,2,2,Medium,0.34724026574209493
EMP2246,Sales,41,Male,5,5,48,59,7,0.9010664066671761,1.268112316150091,20,0,1,Medium,0.14897778589595873
EMP2247,HR,45,Female,10,5,51,42,6,0.929541814958046,4.582876698992006,12,1,0,Medium,0.0
EMP2248,Sales,36,Female,3,2,47,27,9,0.9005279609951071,3.767274344500203,11,0,1,Medium,0.0017183850385528077
EMP2249,HR,28,Female,2,4,35,66,7,0.8983622644644912,1.4864726272785975,23,1,0,Medium,0.4724075050744304
EMP2250,Engineering,42,Male,3,2,39,25,4,0.8343578218955534,1.2601838309485625,21,1,1,Low,0.8010903035413435
EMP2251,HR,47,Male,8,5,47,89,7,0.8557427430282298,4.8994901337249726,17,2,1,High,0.0
EMP2252,HR,35,Male,6,3,59,47,2,0.8317705383887912,3.7246902017580195,19,1,1,Low,0.514371187633972
EMP2253,Marketing,58,Male,13,1,48,50,6,0.8391332591250685,2.669824284374966,6,1,1,Medium,0.0
EMP2254,HR,42,Male,14,5,58,16,6,0.994595476084061,3.8069241630231394,14,1,0,Medium,0.41980786170316
EMP2255,HR,39,Female,7,3,37,87,2,0.8306226891544397,4.025327145920636,17,1,1,Medium,0.047935425881850194
EMP2256,Data Science,26,Female,12,4,49,62,4,0.8538540848610415,4.119848809555117,22,1,1,Medium,0.0
EMP2257,Engineering,24,Female,6,5,53,72,8,0.918117931547717,2.9115092226122306,15,2,1,High,0.07786827457257896
EMP2258,Marketing,44,Female,6,3,51,98,8,0.9220357152473284,2.719531032499392,17,1,1,High,0.04653840768191757
EMP2259,Data Science,47,Male,12,5,37,41,8,0.8307948259487659,1.0441123370756014,23,1,2,Medium,0.40432316896448905
EMP2260,Finance,58,Female,3,2,50,47,8,0.9587434851570424,4.706228460567353,9,1,1,Medium,0.0
EMP2261,Engineering,45,Female,12,3,48,31,1,0.957040573582565,3.4132315135557723,7,2,2,Medium,0.0
EMP2262,Engineering,40,Male,13,2,46,25,2,0.8474635408407782,1.8126157487598724,23,1,2,Low,0.35702447023174555
EMP2263,Finance,46,Female,14,2,46,61,4,0.8577332605350921,4.678413677685747,17,1,1,Medium,0.023578706419803367
EMP2264,HR,42,Male,8,3,45,38,9,0.9875975730918993,4.6597276070811855,9,1,1,High,0.0026341288747435227
EMP2265,Data Science,33,Female,12,1,51,25,3,0.9651342891958956,4.956736657464384,16,1,1,Medium,0.018847899108948643
EMP2266,Sales,54,Non-Binary,7,3,42,85,6,0.9395594066125048,4.496226252555916,18,2,1,High,0.05043190155645603
EMP2267,Marketing,25,Male,7,1,51,26,7,0.8164466443021201,4.991137551280259,10,1,1,Medium,0.0385821486432223
EMP2268,Sales,28,Female,6,5,55,73,8,0.8836528161805152,1.9787447524930903,13,1,1,High,0.3889616819353965
EMP2269,Finance,43,Female,5,5,59,98,7,0.9118603744153654,4.368998340796937,21,2,1,High,0.40486680431627525
EMP2270,Engineering,54,Non-Binary,10,3,57,22,3,0.8374822575967554,4.2921132351830575,12,1,1,Medium,0.25956835833038305
EMP2271,Engineering,38,Male,8,5,54,81,6,0.8896453164216449,1.923761436882935,17,1,1,Medium,0.3416279354310574
EMP2272,Marketing,45,Female,5,4,45,65,5,0.9202051754977381,1.393750196003963,9,1,2,Medium,0.40504710536834615
EMP2273,Engineering,55,Male,9,2,59,14,4,0.8654753360230799,4.917682054710399,21,1,1,Medium,0.32641464240876394
EMP2274,Engineering,49,Male,9,2,59,21,1,0.9561889637900974,2.1840982060824414,7,1,2,Low,0.6860150795872547
EMP2275,Marketing,43,Male,1,1,36,50,7,0.9680899163277611,4.483567161871225,10,0,1,Medium,0.0
EMP2276,Data Science,38,Non-Binary,6,5,44,12,8,0.8647218938868142,1.0165086186984156,18,2,1,Medium,0.42163054112483167
EMP2277,Data Science,55,Female,7,1,44,42,2,0.9677314308984915,1.0840992288784088,19,1,2,Low,0.6116565656815337
EMP2278,Marketing,27,Female,3,2,45,95,7,0.8207153132206031,2.8634852347854736,18,0,2,Medium,0.07462775936104098
EMP2279,Finance,27,Female,7,2,40,59,6,0.9675458197245312,1.9548587357402543,15,1,0,Medium,0.4900791174028302
EMP2280,Engineering,55,Male,11,5,38,65,5,0.8305500863335233,3.759365133743857,15,1,1,Medium,0.06940326109679394
EMP2281,Engineering,22,Male,11,4,58,18,4,0.8165854305019452,3.2622573022718173,13,0,1,Medium,0.18939937986168665
EMP2282,Finance,31,Male,7,4,46,91,2,0.9283550808882023,1.3099431898019658,10,1,1,Medium,0.5194148148013127
EMP2283,Data Science,42,Male,14,5,45,59,6,0.8943874731510589,1.6505131852628683,19,1,1,Medium,0.5527308224194598
EMP2284,HR,26,Male,13,5,57,38,5,0.9815781200825666,2.552197080233657,16,1,2,Medium,0.35178757156785306
EMP2285,HR,23,Male,11,1,57,48,2,0.8726378392181698,1.7424162558217327,10,1,0,Low,1.0
EMP2286,HR,43,Male,2,5,59,54,7,0.8574304526875258,4.168889388975714,5,1,1,High,0.3109168319869218
EMP2287,Data Science,23,Male,7,4,47,26,6,0.9001469812288397,2.66428094221312,20,1,1,Medium,0.0
EMP2288,Data Science,31,Male,1,5,39,65,9,0.8911892371537323,1.373727467369997,24,1,2,Medium,0.3261284734457614
EMP2289,Finance,55,Male,5,1,40,55,5,0.8688856092434377,2.9373716090884994,19,1,2,Medium,0.0
EMP2290,Engineering,37,Non-Binary,9,1,35,76,9,0.9387482597396657,1.3633527242456567,6,1,1,High,0.36451492686481846
EMP2291,Finance,43,Female,7,1,40,78,9,0.9519123667827817,1.5157492216792687,21,1,0,Medium,0.30410859099940124
EMP2292,Finance,33,Non-Binary,7,1,52,23,1,0.9705967938060274,1.9584393281128212,7,2,1,Low,0.5266574833182762
EMP2293,Data Science,45,Male,11,3,56,76,5,0.9945713209420686,4.438110820989959,7,1,1,Medium,0.39889936783715924
EMP2294,HR,59,Male,13,5,43,32,9,0.8533312384265009,4.698450129331888,9,2,1,High,0.0
EMP2295,Sales,31,Female,12,2,58,70,7,0.9432186964979923,4.305030917328276,21,1,2,High,0.4543524332550028
EMP2296,Engineering,56,Male,2,5,59,32,6,0.8788516470991491,2.336308869671389,21,1,2,Medium,0.46816606513974396
EMP2297,Data Science,53,Male,8,3,49,36,6,0.9354163943902216,2.0897857644353266,24,1,1,Medium,0.23803877461644896
EMP2298,HR,28,Male,3,1,42,63,7,0.8951963380698441,3.1966227631609567,10,1,1,Medium,0.11256799321234622
EMP2299,Sales,42,Male,8,3,53,19,1,0.9987546205535863,3.8874126421324493,5,1,1,Low,0.22431030583284145
EMP2300,Sales,41,Male,3,4,58,98,4,0.94578042715815,4.973491152640699,11,1,1,High,0.33797357033323217
EMP2301,Data Science,47,Male,10,4,50,86,1,0.9904982600868649,1.5262828475157049,19,2,1,Medium,0.4293747351673999
EMP2302,Marketing,25,Female,7,5,40,25,6,0.9669939098962371,1.1971679960952177,11,1,1,Medium,0.4326595959916356
EMP2303,Engineering,43,Male,2,5,40,50,4,0.9805802022326742,3.777423555981084,23,1,0,Medium,0.0
EMP2304,Sales,36,Male,4,2,56,64,1,0.962883839442935,4.328903134015622,24,1,1,Medium,0.4783731396752878
EMP2305,Data Science,42,Female,11,2,37,70,9,0.8918318260751823,4.385395119465693,15,2,1,High,0.0
EMP2306,Data Science,36,Male,6,4,44,95,4,0.8503576906693769,3.7138541963086427,18,2,1,Medium,0.0
EMP2307,HR,43,Male,11,1,35,90,6,0.8740640350901044,4.816063216476748,17,1,1,High,0.05558584593174068
EMP2308,Marketing,49,Female,9,3,48,96,7,0.8040472465279901,3.0440190541783476,24,1,1,Medium,0.0
EMP2309,Engineering,35,Male,5,2,38,58,8,0.9047986334929334,4.65525919334485,13,1,1,High,0.0
EMP2310,Finance,48,Male,13,2,46,82,9,0.9010115600540818,4.871248547966092,13,0,1,High,0.0
EMP2311,HR,49,Female,9,1,40,61,9,0.9050500929660976,4.388629828012431,20,1,1,High,0.0
EMP2312,Sales,47,Male,5,1,45,11,8,0.9948062449944128,2.2390342530344824,16,0,1,Medium,0.11739009315742083
EMP2313,Sales,23,Female,10,5,46,59,3,0.9822908006909679,1.784862604681181,14,1,2,Medium,0.2981962328077185
EMP2314,HR,46,Female,8,3,44,95,2,0.8323425556660217,3.1924802599272737,10,1,1,Medium,0.03181593274098852
EMP2315,Data Science,24,Male,13,1,52,52,5,0.8737765043111778,2.812059001520754,22,1,1,Medium,0.04136478982823735
EMP2316,Sales,29,Female,13,2,41,86,1,0.8847912358926524,4.511033368770931,6,1,0,Medium,0.0
EMP2317,Marketing,54,Female,1,2,41,17,3,0.8721065835703296,1.4001266842686149,24,2,1,Low,0.6073104254380745
EMP2318,Engineering,56,Male,7,4,45,68,1,0.9596991927207826,2.0309602452460744,13,0,2,Medium,0.0
EMP2319,Marketing,27,Female,4,1,38,74,3,0.9048075339735174,4.007195778074834,23,1,2,Medium,0.13910424750559455
EMP2320,Sales,44,Male,5,5,54,90,4,0.9144199633943251,1.3799465799092485,10,0,2,Medium,0.2861217063023787
EMP2321,Finance,46,Female,6,3,35,21,7,0.9706027117975851,2.283057656086801,6,0,1,Medium,0.0
EMP2322,Engineering,40,Male,5,5,47,13,5,0.9611856306830717,2.5486215762159325,19,0,1,Medium,0.0
EMP2323,Engineering,26,Male,12,2,52,86,5,0.82644230456406,3.49037518625076,21,1,1,Medium,0.0
EMP2324,HR,32,Male,1,5,43,50,1,0.9427829168167269,1.6325305828774583,20,1,1,Low,0.7591215290882294
EMP2325,HR,33,Female,12,2,58,16,8,0.8870872257804071,4.442417961398839,12,2,1,Medium,0.45427746739125624
EMP2326,Finance,31,Male,9,2,58,96,4,0.8589297806125001,2.790168941865097,14,1,2,Medium,0.4140293425700544
EMP2327,Data Science,29,Male,2,2,43,97,5,0.8100037641804373,4.6680868475222255,14,0,2,Medium,0.0
EMP2328,Engineering,45,Male,9,2,57,78,2,0.8974499120690902,2.8714796545357264,22,1,1,Medium,0.49076118110467687
EMP2329,Finance,49,Female,10,2,43,78,1,0.8710873361449063,2.1001610357629334,14,0,1,Low,0.11757775606325471
EMP2330,HR,57,Female,2,4,44,90,9,0.8503026079352802,1.5673153147506995,13,1,0,High,0.4793639294330103
EMP2331,HR,58,Female,9,5,36,39,2,0.9389343459193915,1.0149803788451393,23,0,1,Low,0.5127488723394364
EMP2332,Engineering,42,Female,6,4,40,82,6,0.9538970774631175,3.1286299399393425,5,1,1,Medium,0.0
EMP2333,Marketing,29,Female,11,4,49,15,1,0.848957903805885,1.4286267877076937,8,1,2,Low,0.6758282386117922
EMP2334,Sales,30,Male,9,1,37,98,1,0.8098894873358695,2.566911054524713,7,2,1,Medium,0.08638273441557671
EMP2335,HR,36,Female,13,1,45,28,9,0.9697505401130471,3.3570870449483468,14,1,1,Medium,0.05974729338967612
EMP2336,Data Science,39,Female,6,1,40,89,4,0.8019919482408607,2.102743587610801,16,2,1,Medium,0.0
EMP2337,Data Science,41,Non-Binary,6,3,37,94,9,0.9874224987842944,1.700897169464461,22,0,0,High,0.3553273134277172
EMP2338,HR,27,Female,13,1,58,75,5,0.9255239747965411,4.0988864904373665,24,2,2,Medium,0.41568987411985137
EMP2339,Marketing,33,Male,11,5,45,19,7,0.8643693270402641,4.787164689126483,10,1,1,Medium,0.0
EMP2340,Marketing,23,Male,14,4,49,25,1,0.8492955819153473,1.401761671447864,6,0,2,Low,0.7370962760129294
EMP2341,Finance,28,Female,2,5,47,46,6,0.8018011328528951,1.6223612975400314,14,1,1,Medium,0.15980530560494544
EMP2342,Data Science,37,Female,8,1,54,88,8,0.8470942834021755,4.840050629010875,6,0,1,High,0.0
EMP2343,Finance,24,Female,3,3,44,86,1,0.8275456603034282,1.151136887248985,13,1,0,Medium,0.34904334971301687
EMP2344,Data Science,24,Female,7,3,40,86,9,0.9224332441446291,4.910529346201889,14,1,1,High,0.0
EMP2345,Sales,48,Female,5,4,49,41,3,0.8333091177187603,1.018577932339955,6,1,1,Low,0.460377086976381
EMP2346,Sales,59,Male,3,5,59,56,1,0.9057259675073239,4.494674622605325,12,2,1,Medium,0.4625289512542069
EMP2347,Engineering,54,Female,1,2,52,81,1,0.9180232844688941,2.229300723950998,21,0,1,Low,0.2030283636552964
EMP2348,Finance,49,Male,8,5,52,52,6,0.859608339669383,4.754355432709186,21,1,1,Medium,0.15731360220429028
EMP2349,HR,22,Male,3,1,41,91,6,0.8070129898037438,2.267781154542342,8,1,2,Medium,0.15452264458848192
EMP2350,Finance,29,Male,2,2,49,45,1,0.8074507761228392,3.617225286136224,22,2,2,Medium,0.04330463786039467
EMP2351,HR,58,Female,1,3,52,35,3,0.8052694664387836,1.3201302790637466,16,1,0,Low,0.6313238249000712
EMP2352,Marketing,53,Male,4,4,52,19,7,0.9478249334273092,1.969319245814956,21,1,2,Medium,0.40659311085789007
EMP2353,Finance,58,Male,13,4,54,40,3,0.8636019409628597,4.0947173859170025,13,1,1,Medium,0.0
EMP2354,Marketing,25,Female,8,3,43,38,3,0.9592600371935327,3.114743414715279,23,1,1,Medium,0.0
EMP2355,Sales,51,Male,13,1,58,14,3,0.8863465647685699,4.711876247148179,18,0,1,Low,0.6100675503098935
EMP2356,Sales,27,Female,3,3,36,86,7,0.8905996201659928,2.715005633365417,18,1,2,Medium,0.06160257087476715
EMP2357,Engineering,40,Female,14,1,42,10,4,0.9025765205019147,4.479249463255693,21,0,0,Low,0.2289669812138141
EMP2358,Finance,53,Female,1,2,54,96,4,0.9426062912750208,2.79582174991295,6,1,1,Medium,0.0
EMP2359,Marketing,30,Female,4,3,36,12,3,0.8547005731659414,4.916993114807941,12,1,1,Medium,0.09374062824694956
EMP2360,HR,33,Male,9,1,45,76,9,0.8243174699067054,4.839337525595507,9,1,1,High,0.14824440287546367
EMP2361,Sales,32,Female,13,2,41,80,2,0.9112114670382924,2.3165468222243213,11,0,1,Medium,0.09379896002913399
EMP2362,Sales,37,Male,1,3,40,44,4,0.8653955246485479,4.543694681667213,20,2,0,Medium,0.09895993295904708
EMP2363,HR,22,Female,12,4,44,24,8,0.8884982627336075,4.390445496862597,20,2,1,High,0.0
EMP2364,Marketing,42,Male,14,3,39,76,6,0.9293893416674611,1.8427215893102513,21,0,2,Medium,0.5075934122700799
EMP2365,Marketing,51,Female,11,5,45,39,7,0.8988251482282541,3.4971616031330788,11,1,1,Medium,0.014575863932765727
EMP2366,Finance,34,Male,2,3,35,91,7,0.9240557634201686,1.2907292623592594,24,1,2,Medium,0.4511555528522005
EMP2367,Finance,55,Male,9,5,36,84,2,0.9088400004227256,4.3468428823338465,12,0,1,Medium,0.03654318428247091
EMP2368,Data Science,25,Male,2,2,58,52,4,0.9479592743872198,1.6981835340139861,12,1,1,Medium,0.787851289455959
EMP2369,Data Science,49,Male,13,3,35,69,6,0.941187323542324,1.283258805543058,15,1,1,Medium,0.31399975248776985
EMP2370,Engineering,59,Female,3,2,53,49,3,0.9068379783617239,2.6008763821552447,19,2,0,Medium,0.0
EMP2371,Sales,52,Male,7,2,36,74,9,0.9357806041719414,3.307688554398574,22,2,2,High,0.09867616174828228
EMP2372,Finance,48,Female,3,1,55,38,4,0.9747119204545226,4.419667834239084,10,1,0,Medium,0.0
EMP2373,Marketing,26,Non-Binary,9,2,54,83,2,0.8864542575576337,4.8969701020869465,16,1,2,Medium,0.08933472626081461
EMP2374,HR,46,Female,6,2,57,28,6,0.8825526145497588,2.7579700502794546,19,2,0,Medium,0.47370706706176724
EMP2375,Marketing,24,Male,3,3,55,12,1,0.9528491241704761,1.2417876919410809,10,2,1,Low,0.570106260298017
EMP2376,Sales,54,Male,9,3,58,45,6,0.9165107674083989,3.9964623161034827,22,2,1,Medium,0.5388800103619578
EMP2377,Data Science,25,Female,1,4,38,52,1,0.8142013560445177,3.2606930248957497,24,0,0,Low,0.1644453328809294
EMP2378,Marketing,46,Male,10,1,46,24,8,0.9784224031382163,2.7915653793778525,13,0,1,Medium,0.15095468626126318
EMP2379,Engineering,41,Male,3,2,56,50,5,0.8061566204475281,2.2370755151687587,12,1,1,Medium,0.4434126981540973
EMP2380,Sales,55,Female,1,1,54,99,6,0.9496792712419486,3.0095941113741427,18,1,1,Medium,0.0
EMP2381,Data Science,47,Female,2,5,52,89,2,0.9517588285408626,2.3547184178281237,23,0,1,Medium,0.0
